gRNA,gene,T0_F,T0_M,T1_F,T1_M
Chopchop_Wapl_3,Wapl,230.981492523714,245.140989752525,5.94282586620215,41.066560163542
Chopchop_Wapl_4,Wapl,134.886369334056,167.65603013665,34.8414292789932,0.390153334847611
Brie_Ccdc12_1,Ccdc12,205.241727383627,213.361444103618,29.099984892346,17.6871300704139
Brie_Ccdc12_2,Ccdc12,246.253753173499,304.593735264244,38.0949144314267,3.81153334847611
Brie_Ccdc12_3,Ccdc12,133.856778728452,108.203284624931,0.201381479554908,20.3482034143472
Brie_Ccdc12_4,Ccdc12,181.904340323281,202.292164158493,39.2432033087561,130.972823855002
Brie_Gosr2_1,Gosr2,226.691531667032,274.599557348422,316.937730142928,77.3712036414888
Brie_Gosr2_2,Gosr2,153.762197103453,151.230646992271,0.392762959109816,11.2245233780045
Brie_Gosr2_3,Gosr2,235.271453380395,215.325348610011,41.539781063415,245.589054311557
Brie_Gosr2_4,Gosr2,120.986896158409,154.444308911824,0.201381479554908,32.1329567946231
Brie_Metap2_1,Metap2,151.359819023711,166.049199176874,266.221638060877,73.3795936255889
Brie_Metap2_2,Metap2,125.105258580823,90.1710705207757,0.584144438664724,0.01
Brie_Metap2_3,Metap2,129.738416306038,138.375999314062,0.584144438664724,5.71230002271416
Brie_Metap2_4,Metap2,70.365358049571,104.989622705378,0.775525918219632,5.90237669013797
Brie_Ramac_1,Ramac,194.43102602479,186.759464880656,78.8591695766221,5.71230002271416
Brie_Ramac_2,Ramac,126.649644489228,106.953527211772,0.392762959109816,0.01
Brie_Ramac_3,Ramac,253.117690544188,214.432664743469,301.43583029898,56.4627702248702
Brie_Ramac_4,Ramac,239.90461110561,234.964393673942,0.201381479554908,9.51383337119027
Brie_Eif2s3x_1,Eif2s3x,171.093638964445,159.264801791152,0.775525918219632,52.2810835415465
Brie_Eif2s3x_2,Eif2s3x,212.105664754317,187.830685520507,21.0619627510399,23.1993534257043
Brie_Eif2s3x_3,Eif2s3x,149.643834681039,126.771109049011,21.6361071897046,8.18329669922363
Brie_Eif2s3x_4,Eif2s3x,162.170520382548,148.731132165953,0.392762959109816,16.1665167310235
Brie_Tfdp1_1,Tfdp1,193.744632287721,190.151663573517,0.392762959109816,28.7115767809946
Brie_Tfdp1_2,Tfdp1,123.217675803883,100.347666599358,0.201381479554908,5.14207002044275
Brie_Tfdp1_3,Tfdp1,145.697070692892,171.405302376128,0.201381479554908,235.324914270671
Brie_Tfdp1_4,Tfdp1,122.016486764012,103.025718198985,75.7970659037435,290.257071156151
Brie_Mrpl2_1,Mrpl2,273.537904221991,219.610231169414,264.116441785773,45.8184768491371
Brie_Mrpl2_2,Mrpl2,194.43102602479,148.195521846027,40.7742551451954,362.676281444621
Brie_Mrpl2_3,Mrpl2,190.312663602376,150.516499899037,17.6170961190515,15.9764400635997
Brie_Mrpl2_4,Mrpl2,228.922311312507,265.851255456307,34.6500477994383,10.8443700431569
Brie_Smndc1_1,Smndc1,176.069993558195,139.447219953913,0.392762959109816,32.5131101294707
Brie_Smndc1_2,Smndc1,270.792329273715,203.541921571652,334.353444782424,107.593393761874
Brie_Smndc1_3,Smndc1,202.324554001083,204.434605438194,1.15828887732945,182.483600726853
Brie_Smndc1_4,Smndc1,152.561008063582,148.195521846027,0.201381479554908,7.80314336437602
Brie_Vps4b_1,Vps4b,160.626134474143,230.322437567922,14.1722294870632,16.5466700658711
Brie_Vps4b_2,Vps4b,211.934066320049,228.001459514912,111.011258141847,145.228573911787
Brie_Vps4b_3,Vps4b,214.508042834058,224.609260822051,41.9225440225248,8.56345003407124
Brie_Vps4b_4,Vps4b,209.531688240308,195.507766772771,0.584144438664724,5.71230002271416
Brie_Ddx1_1,Ddx1,248.312934384706,357.44062016355,13.9808480075083,0.390153334847611
Brie_Ddx1_2,Ddx1,138.833133322202,143.553565740007,346.219096514828,56.0826168900226
Brie_Ddx1_3,Ddx1,183.791923100221,189.616053253592,137.230520840869,11.7947533802759
Brie_Ddx1_4,Ddx1,107.602218285563,103.025718198985,1.34967035688436,104.932320417941
Brie_Ei24_1,Ei24,146.898259732763,106.417916891846,209.955483071734,86.1147303429838
Brie_Ei24_2,Ei24,125.448455449357,110.524262677941,91.490347227246,130.40259385273
Brie_Ei24_3,Ei24,309.916772286647,301.915683664617,46.5156995318426,60.8345335756177
Brie_Ei24_4,Ei24,149.472236246772,195.68630354608,0.392762959109816,14.645903391633
Brie_Smarca4_1,Smarca4,136.945550545263,157.300897284759,0.01,28.5215001135708
Brie_Smarca4_2,Smarca4,270.105935536646,280.848344414218,155.411761398585,157.583557294335
Brie_Smarca4_3,Smarca4,238.70342206574,222.288282769041,317.703256061147,193.698124104858
Brie_Smarca4_4,Smarca4,353.845971459062,317.448382942454,5.75144438664724,100.750633734617
Brie_Osbp_1,Osbp,133.856778728452,116.237439423812,9.5790739777454,2.48099667650947
Brie_Osbp_2,Osbp,234.585059643326,200.149722878791,124.599343190245,302.992207873546
Brie_Osbp_3,Osbp,247.626540647637,229.786827247997,4.02901107065307,0.200076667423805
Brie_Osbp_4,Osbp,233.212272169188,254.781975511182,19.5309109146006,69.0078302748414
Brie_Nrd1_1,Nrd1,180.359954414876,174.976037842297,131.297694974667,134.39420386863
Brie_Nrd1_2,Nrd1,188.253482391169,164.977978537023,111.011258141847,32.3230334620469
Brie_Nrd1_3,Nrd1,175.212001386859,155.515529551675,35.7983366767678,324.66094795986
Brie_Nrd1_4,Nrd1,221.371980204748,235.500003993868,221.055608885919,263.076107714547
Brie_Yme1l1_1,Yme1l1,194.43102602479,198.899965465632,195.793253584671,23.5795067605519
Brie_Yme1l1_2,Yme1l1,118.241321210133,88.5642395609995,41.3483995838601,417.418361662677
Brie_Yme1l1_3,Yme1l1,122.359683632547,121.593542623066,8.62216657997086,39.3558701567277
Brie_Yme1l1_4,Yme1l1,127.850833529099,156.408213418217,50.1519476433859,3.4313800136285
Brie_Elof1_1,Elof1,148.442645641168,153.73016181859,26.4206441785773,20.7283567491948
Brie_Elof1_2,Elof1,142.09350357328,145.5174702464,191.008716595798,88.9658803543409
Brie_Elof1_3,Elof1,199.922175921342,216.57510602317,248.80592342138,115.576613793674
Brie_Elof1_4,Elof1,183.963521534488,227.465849194987,15.7032813235024,55.8925402225988
Brie_Dr1_1,Dr1,96.2767216239252,108.917431718165,10.7273628550748,209.474487501034
Brie_Dr1_2,Dr1,140.20592079634,124.271594222693,82.1126547290555,13.1252900522426
Brie_Dr1_3,Dr1,65.9037987586226,84.6364305482132,68.9073326397669,86.6849603452553
Brie_Dr1_4,Dr1,161.140929776944,153.908698591898,459.134169452224,35.174183473404
Brie_Mpdu1_1,Mpdu1,230.123500352377,231.572194981081,31.3965626470049,127.931597176221
Brie_Mpdu1_2,Mpdu1,150.84502372091,194.43654613292,250.528356737374,48.4795501930704
Brie_Mpdu1_3,Mpdu1,274.567494827594,284.419079880387,116.752702528494,238.366140949452
Brie_Mpdu1_4,Mpdu1,323.129851725225,269.957601242402,115.221650692055,120.328530479269
Brie_Crls1_1,Crls1,262.555604428887,232.464878847624,117.135465487604,49.810086865037
Brie_Crls1_2,Crls1,157.02256735453,174.976037842297,163.641165019446,62.1650702475844
Brie_Crls1_3,Crls1,83.578437488149,88.2071660143826,0.392762959109816,0.01
Brie_Crls1_4,Crls1,154.620189274789,117.844270383588,0.392762959109816,81.5528903248125
Brie_Mrpl52_1,Mrpl52,306.999598904104,251.389776818321,124.40796171069,32.5131101294707
Brie_Mrpl52_2,Mrpl52,187.223891785566,174.083353975755,0.201381479554908,3.4313800136285
Brie_Mrpl52_3,Mrpl52,209.531688240308,231.215121434464,131.871839413332,40.6864068286944
Brie_Mrpl52_4,Mrpl52,281.431432198284,212.468760237075,195.027727666451,90.4864936937314
Brie_Pno1_1,Pno1,192.886640116385,194.793619679537,6.32558882531196,0.200076667423805
Brie_Pno1_2,Pno1,275.940282301732,276.741998628123,173.975764915411,182.673677394277
Brie_Pno1_3,Pno1,141.921905139013,168.727250776501,0.01,23.7695834279757
Brie_Pno1_4,Pno1,163.88650472522,188.901906160358,201.726079450873,14.4558267242092
Brie_Ube2g2_1,Ube2g2,247.969737516171,215.325348610011,42.1139255020797,99.2300203952264
Brie_Ube2g2_2,Ube2g2,153.075803366384,170.869692056203,10.9187443346298,8.37337336664744
Brie_Ube2g2_3,Ube2g2,308.029189509707,246.926357485609,71.9694363126454,142.567500567854
Brie_Ube2g2_4,Ube2g2,262.212407560352,261.923446443521,1715.36220125064,18.6375134075329
Brie_Shoc2_1,Shoc2,106.57262767996,78.9232538023423,0.01,5.71230002271416
Brie_Shoc2_2,Shoc2,146.898259732763,114.630608464036,0.392762959109816,0.01
Brie_Shoc2_3,Shoc2,146.898259732763,143.553565740007,0.201381479554908,6.09245335756177
Brie_Shoc2_4,Shoc2,156.507772051729,161.228706297545,1.34967035688436,21.1085100840424
Brie_Ptpa_1,Ptpa,252.431296807119,232.821952394241,13.4067035688436,17.6871300704139
Brie_Ptpa_2,Ptpa,170.235646793108,179.439457175009,1.15828887732945,6.47260669240938
Brie_Ptpa_3,Ptpa,193.573033853454,216.753642796479,6.89973326397669,80.4124303202697
Brie_Ptpa_4,Ptpa,159.768142302806,154.801382458441,5.75144438664724,14.645903391633
Brie_Eif5b_1,Eif5b,219.312798993541,204.97021575812,198.08983133933,115.196460458826
Brie_Eif5b_2,Eif5b,180.016757546341,154.622845685132,0.201381479554908,22.8192000908566
Brie_Eif5b_3,Eif5b,251.74490307005,306.557639770637,114.64750625339,235.324914270671
Brie_Eif5b_4,Eif5b,203.18254617242,206.577046717896,60.4865475393509,0.01
Brie_Yy1_1,Yy1,215.194436571127,194.43654613292,223.352186640578,62.3551469150082
Brie_Yy1_2,Yy1,208.15890076617,159.086265017844,10.5359813755199,105.122397085364
Brie_Yy1_3,Yy1,163.028512553884,138.197462540753,60.4865475393509,3.05122667878089
Brie_Yy1_4,Yy1,242.306989185352,275.492241214964,368.419348143198,106.452933757331
Brie_Tufm_1,Tufm,252.088099938585,248.533188445386,0.775525918219632,45.2482468468657
Brie_Tufm_2,Tufm,161.484126645479,155.158456005058,4.41177402976288,3.6214566810523
Brie_Tufm_3,Tufm,152.217811195048,167.477493363342,86.8971917179282,10.8443700431569
Brie_Tufm_4,Tufm,101.081477783408,101.775960785826,26.994788617242,4.95199335301894
Brie_Rbmxl1_1,Rbmxl1,216.567224045265,217.289253116404,499.707043117865,4.76191668559513
Brie_Rbmxl1_2,Rbmxl1,96.791516926727,120.700858756524,99.3369878889972,142.187347233006
Brie_Rbmxl1_3,Rbmxl1,165.77408750216,170.691155282894,24.6982108625831,130.40259385273
Brie_Rbmxl1_4,Rbmxl1,344.236459140096,285.847374066855,18.3826220372712,114.246077121707
Brie_Atp5j_1,Atp5j,208.330499200437,223.002429862275,37.9035329518718,31.7528034597755
Brie_Atp5j_2,Atp5j,133.170384991383,189.258979706975,21.6361071897046,12.9352133848188
Brie_Atp5j_3,Atp5j,104.513446468753,93.0276588937112,32.5448515243343,72.4292102884699
Brie_Atp5j_4,Atp5j,272.33671518212,284.062006333771,104.50428783698,371.799961480963
Brie_Kctd10_1,Kctd10,257.579249835137,232.643415620932,0.775525918219632,323.900641290164
Brie_Kctd10_2,Kctd10,193.401435419187,203.184848025035,67.5676622828825,0.01
Brie_Kctd10_3,Kctd10,228.407516009705,190.330200346826,84.0264695246046,117.857533802759
Brie_Kctd10_4,Kctd10,224.803948890093,195.150693226154,9.7704554573003,8.56345003407124
Brie_Klf3_1,Klf3,198.034593144402,195.864840319388,200.386409093989,489.837571951146
Brie_Klf3_2,Klf3,237.502233025869,197.828744825781,13.5980850483985,84.2139636687458
Brie_Klf3_3,Klf3,214.164845965523,234.964393673942,148.904791093718,148.459877257992
Brie_Klf3_4,Klf3,198.377790012937,200.863869972025,399.231766351538,141.617117230735
Brie_Dnttip2_1,Dnttip2,183.963521534488,186.045317787422,660.850248903097,85.5445003407124
Brie_Dnttip2_2,Dnttip2,113.608163484917,105.882306571921,8.81354805952576,15.0260567264806
Brie_Dnttip2_3,Dnttip2,127.679235094831,118.558417476822,63.3572697326745,0.01
Brie_Dnttip2_4,Dnttip2,79.6316735000023,82.3154524952032,0.775525918219632,0.770306669695222
Brie_Supt5_1,Supt5,209.360089806041,190.687273893442,0.392762959109816,35.7444134756754
Brie_Supt5_2,Supt5,243.336579790955,207.29119381113,1.15828887732945,7.99322003179983
Brie_Supt5_3,Supt5,219.312798993541,218.003400209638,0.392762959109816,59.1238435688035
Brie_Supt5_4,Supt5,159.768142302806,185.331170694188,0.775525918219632,10.0840633734617
Brie_Ufc1_1,Ufc1,255.348470189663,253.710754871331,75.6056844241886,18.2573600726853
Brie_Ufc1_2,Ufc1,103.655454297417,133.555506434733,214.357257101497,0.200076667423805
Brie_Ufc1_3,Ufc1,172.63802487285,140.518440593763,102.590473041431,17.8772067378377
Brie_Ufc1_4,Ufc1,134.886369334056,208.362414450981,0.201381479554908,0.200076667423805
Brie_Snrpa_1,Snrpa,169.549253056039,156.765286964834,93.4041620227951,523.671218752584
Brie_Snrpa_2,Snrpa,226.691531667032,210.326318957374,21.6361071897046,37.6451801499135
Brie_Snrpa_3,Snrpa,218.11160995367,288.703962439791,61.0606919780156,15.596286728752
Brie_Snrpa_4,Snrpa,97.6495090980632,98.7408356395821,59.9124031006862,281.513544454656
Brie_Ppm1g_1,Ppm1g,241.79219388255,229.965364021305,0.775525918219632,7.2329133621046
Brie_Ppm1g_2,Ppm1g,137.975141150866,153.73016181859,43.8363588180739,113.485770452012
Brie_Ppm1g_3,Ppm1g,207.815703897635,193.186788719761,337.606929934858,13.3153667196664
Brie_Ppm1g_4,Ppm1g,161.140929776944,160.514559204312,48.4295143273917,7.80314336437602
Brie_Otud5_1,Otud5,60.9274441648725,94.8130266267958,66.9935178442178,11.9848300476997
Brie_Otud5_2,Otud5,265.644376245697,277.991756041283,0.775525918219632,8.37337336664744
Brie_Otud5_3,Otud5,308.715583246776,267.8151599627,178.377538945174,72.0490569536223
Brie_Otud5_4,Otud5,282.28942436962,280.134197320984,61.0606919780156,5.71230002271416
Chopchop_Csk_1,Csk,295.159306939664,223.359503408892,45.3674106545132,46.1986301839847
Chopchop_Csk_2,Csk,237.845429894403,263.887350949914,0.201381479554908,10.0840633734617
Chopchop_Csk_3,Csk,151.188220589444,145.696007019709,21.6361071897046,12.1749067151235
Chopchop_Csk_4,Csk,286.922582094836,203.006311251727,88.0454805952576,49.4299335301894
Brie_Numa1_1,Numa1,148.785842509703,187.47361197389,7.09111474353159,73.9498236278603
Brie_Numa1_2,Numa1,165.430890633625,138.733072860679,0.584144438664724,13.3153667196664
Brie_Numa1_3,Numa1,287.780574266172,301.558610118,425.06826609145,14.645903391633
Brie_Numa1_4,Numa1,185.336309008626,180.867751361477,6.70835178442178,143.327807237549
Brie_Atp5k_1,Atp5k,234.92825651186,251.746850364938,75.4143029446337,19.7779734120758
Brie_Atp5k_2,Atp5k,125.27685701509,132.484285794882,223.543568120132,137.245353879987
Brie_Atp5k_3,Atp5k,212.792058491385,192.651178399836,72.1608177922003,3.81153334847611
Brie_Atp5k_4,Atp5k,201.466561829747,200.506796425408,0.392762959109816,2.10084334166186
Chopchop_Ube2d3_1,Ube2d3,181.904340323281,186.938001653965,8.04802214130613,2.29092000908566
Chopchop_Ube2d3_2,Ube2d3,174.52560764979,130.877454835106,0.584144438664724,2.10084334166186
Chopchop_Ube2d3_3,Ube2d3,198.034593144402,194.258009359612,5.94282586620215,130.212517185307
Chopchop_Ube2d3_4,Ube2d3,182.247537191816,162.657000484013,5.94282586620215,6.47260669240938
Brie_Atp5j2_1,Atp5j2,176.241591992462,196.221913866005,4.60315550931779,15.596286728752
Brie_Atp5j2_2,Atp5j2,184.649915271557,174.440427522372,0.201381479554908,31.1825734575041
Brie_Atp5j2_3,Atp5j2,184.306718403023,180.689214588168,202.108842409983,212.895867514662
Brie_Atp5j2_4,Atp5j2,188.768277693971,219.074620849489,155.411761398585,107.593393761874
Brie_Srrm1_1,Srrm1,158.738551697203,213.004370557001,252.824934492033,279.23262444557
Brie_Srrm1_2,Srrm1,240.934201711214,178.011162988541,4.60315550931779,4.95199335301894
Brie_Srrm1_3,Srrm1,261.354415389016,306.914713317254,179.334446342949,11.6046767128521
Brie_Srrm1_4,Srrm1,172.466426438583,180.689214588168,97.614554573003,33.0833401317421
Brie_Wac_1,Wac,170.235646793108,180.689214588168,327.463711518447,26.8108101067566
Brie_Wac_2,Wac,196.490207235997,235.142930447251,146.990976298169,69.7681369445366
Brie_Wac_3,Wac,156.164575183194,119.272564570056,40.7742551451954,209.28441083361
Brie_Wac_4,Wac,258.265643572206,332.088398353748,450.713384351808,320.66933794396
Brie_Dctn1_1,Dctn1,202.839349303885,173.904817202447,22.975777546589,7.42299002952841
Brie_Dctn1_2,Dctn1,224.289153587291,226.751702101753,250.911119696484,135.914817208021
Brie_Dctn1_3,Dctn1,171.436835832979,244.605379432599,15.3205183643926,290.447147823575
Brie_Dctn1_4,Dctn1,242.306989185352,246.926357485609,142.971965227516,1006.0858006742
Brie_Usp8_1,Usp8,124.590463278021,161.228706297545,84.7919954428242,62.1650702475844
Brie_Usp8_2,Usp8,71.05175178664,69.996415136919,0.775525918219632,0.200076667423805
Brie_Usp8_3,Usp8,175.898395123928,159.978948884386,35.7983366767678,95.2384103793265
Brie_Usp8_4,Usp8,173.152820175652,107.846211078314,0.392762959109816,4.19168668332372
Brie_Oga_1,Oga,192.371844813583,195.864840319388,97.0404101343383,154.732407282978
Brie_Oga_2,Oga,166.803678107763,143.553565740007,287.082219332362,129.262133848188
Brie_Oga_3,Oga,162.856914119617,186.223854560731,21.8274886692595,58.3635368991083
Brie_Oga_4,Oga,233.898665906257,276.384925081506,269.283741733755,511.886465372308
Brie_Micos10_1,Micos10,217.253617782334,229.965364021305,13.9808480075083,85.3544236732886
Brie_Micos10_2,Micos10,176.069993558195,130.163307741872,93.2127805432402,267.828024400142
Brie_Micos10_3,Micos10,239.389815802809,279.955660547676,196.176016543781,91.817030365698
Brie_Micos10_4,Micos10,155.82137831466,150.337963125729,30.4396552492304,148.84003059284
Brie_Mrps7_1,Mrps7,149.643834681039,114.452071690727,3.26348515243343,93.5277203725123
Brie_Mrps7_2,Mrps7,184.47831683729,215.682422156628,7.66525918219632,32.7031867968945
Brie_Mrps7_3,Mrps7,244.880965699361,252.103923911555,14.1722294870632,2.86115001135708
Brie_Mrps7_4,Mrps7,152.904204932117,148.731132165953,137.039139361314,4.38176335074752
Brie_Snai2_1,Snai2,176.584788860997,183.724339734412,35.2241922381031,84.4040403361696
Brie_Snai2_2,Snai2,110.347793233839,89.4569234275418,0.392762959109816,0.01
Brie_Snai2_3,Snai2,188.768277693971,186.045317787422,36.1810996358776,170.698847346577
Brie_Snai2_4,Snai2,270.277533970913,290.132256626258,99.719750848107,145.798803914059
Brie_Arpp19_1,Arpp19,351.100396510786,352.977200830839,217.419360774375,166.517160663254
Brie_Arpp19_2,Arpp19,195.803813498928,205.148752531428,0.201381479554908,6.09245335756177
Brie_Arpp19_3,Arpp19,189.111474562505,216.932179569787,248.997304900935,84.7841936710172
Brie_Arpp19_4,Arpp19,218.283208387937,239.784886553271,19.1481479554908,218.978320872224
Brie_Dcaf7_1,Dcaf7,233.555469037722,224.966334368668,222.778042201913,215.556940858595
Brie_Dcaf7_2,Dcaf7,189.111474562505,191.222884213368,143.163346707071,138.956043886802
Brie_Dcaf7_3,Dcaf7,195.975411933195,183.902876507721,596.163308813538,51.9009302066989
Brie_Dcaf7_4,Dcaf7,245.395761002162,279.777123774367,79.050551056177,268.968484404685
Brie_Ube2c_1,Ube2c,210.732877280179,200.3282596521,119.432043242263,163.285857317049
Brie_Ube2c_2,Ube2c,266.159171548499,283.526396013845,106.035339673419,150.550720599654
Brie_Ube2c_3,Ube2c,160.626134474143,161.585779844162,0.392762959109816,94.8582570444789
Brie_Ube2c_4,Ube2c,260.49642321768,255.853196151033,129.192498699563,258.134114361528
Brie_Lsm12_1,Lsm12,174.52560764979,190.508737120134,10.5359813755199,49.4299335301894
Brie_Lsm12_2,Lsm12,199.064183750006,172.29798624267,50.5347106024957,137.815583882259
Brie_Lsm12_3,Lsm12,235.271453380395,195.68630354608,0.775525918219632,71.4788269513508
Brie_Lsm12_4,Lsm12,241.277398579748,185.509707467497,132.254602372441,23.7695834279757
Brie_Nol7_1,Nol7,139.176330190737,120.165248436598,12.0670332119592,34.6039534711326
Brie_Nol7_2,Nol7,222.401570810351,244.248305885982,285.168404536813,164.046163986744
